iter	RMSE
644	0.01998176697
645	0.01998110598
646	0.01998037712
647	0.01997971513
648	0.01997907878
649	0.01997847816
650	0.01997786744
651	0.01997725642
652	0.01997668954
653	0.01997585646
654	0.01997517718
655	0.01997459531
656	0.01997394929
657	0.01997333065
658	0.01997267771
659	0.01997207063
660	0.01997155805
661	0.0199708634
662	0.01997027627
663	0.01996977689
664	0.01996921877
665	0.01996858069
666	0.01996804106
667	0.01996751602
668	0.01996705419
669	0.01996656371
670	0.01996595888
671	0.01996546919
672	0.01996494744
673	0.01996441652
674	0.01996398433
675	0.01996345873
676	0.01996275427
677	0.01996223999
678	0.01996179828
679	0.01996119426
680	0.01996061699
681	0.01996012167
682	0.01995961718
683	0.01995916696
684	0.01995867201
685	0.01995813482
686	0.01995757021
687	0.01995711399
688	0.01995659196
689	0.01995606978
690	0.01995562996
691	0.01995525127
692	0.01995485518
693	0.01995444829
694	0.0199538748
695	0.01995338616
696	0.01995280257
697	0.01995230141
698	0.01995184423
699	0.01995132035
700	0.01995092999
701	0.01995057753
702	0.01995012904
703	0.01994970571
704	0.01994927836
705	0.01994867561
706	0.01994821721
707	0.01994783251
708	0.01994729384
709	0.0199468949
710	0.01994649097
711	0.0199461002
712	0.01994568649
713	0.01994515947
714	0.01994479243
715	0.01994417175
716	0.01994375197
717	0.01994340607
718	0.01994283437
719	0.01994242596
720	0.01994182637
721	0.0199414113
722	0.01994101418
723	0.01994065449
724	0.01994023805
725	0.01993966629
726	0.01993929844
727	0.01993895708
728	0.01993844361
729	0.01993796357
730	0.01993765242
731	0.0199373091
732	0.01993697241
733	0.01993642112
734	0.01993601147
735	0.01993565259
736	0.01993530324
737	0.01993494439
738	0.01993455674
739	0.01993410306
740	0.01993366901
741	0.01993327693
742	0.01993291513
743	0.01993251935
744	0.01993215572
745	0.01993174905
746	0.01993140722
747	0.01993099179
748	0.01993060933
749	0.0199301793
750	0.01992988399
751	0.01992948861
752	0.01992910545
753	0.01992872305
754	0.01992836939
755	0.01992800719
756	0.01992765806
757	0.01992727521
758	0.01992695536
759	0.01992659294
760	0.01992620608
761	0.01992579676
762	0.01992546559
763	0.0199251499
764	0.01992458565
765	0.01992418154
766	0.0199237559
767	0.01992342846
768	0.0199231468
769	0.01992281958
770	0.01992248761
771	0.01992215226
772	0.0199217559
773	0.01992146878
774	0.01992121562
775	0.019920663
776	0.01992038645
777	0.01991995042
778	0.01991964369
779	0.01991921447
780	0.01991892416
781	0.01991859318
782	0.0199183097
783	0.01991793273
784	0.01991761233
785	0.01991717414
786	0.01991682375
787	0.01991632463
788	0.0199160324
789	0.01991564365
790	0.01991521145
791	0.01991487809
792	0.01991458632
793	0.01991431003
794	0.01991393812
795	0.01991373371
796	0.01991331923
797	0.01991306093
798	0.01991259381
799	0.01991228161
800	0.01991204599
801	0.01991165108
802	0.01991129651
803	0.01991109091
804	0.0199106755
805	0.0199103278
806	0.01990993496
807	0.0199096685
808	0.01990935041
809	0.01990909775
810	0.01990871644
811	0.01990847348
812	0.01990822146
813	0.01990795143
814	0.01990754771
815	0.01990729162
816	0.01990699162
817	0.01990657191
818	0.01990629175
819	0.01990604733
820	0.01990573339
821	0.0199054442
822	0.01990507134
823	0.01990473099
824	0.01990446856
825	0.0199041994
826	0.01990391659
827	0.01990350387
828	0.01990324431
829	0.01990289863
830	0.01990261857
831	0.01990234069
832	0.01990213695
833	0.01990181526
834	0.01990147166
835	0.01990115996
836	0.01990094667
837	0.01990063631
838	0.01990042111
839	0.01990013667
840	0.01989972674
841	0.01989930285
842	0.0198990428
843	0.01989878102
844	0.01989849116
845	0.01989816558
846	0.01989786841
847	0.01989758935
848	0.01989738109
849	0.01989714781
850	0.01989691523
851	0.01989668754
852	0.01989642163
853	0.01989600493
854	0.01989577855
855	0.01989549754
856	0.0198952927
857	0.01989501068
858	0.01989474999
859	0.01989442208
860	0.01989416841
861	0.01989394664
862	0.01989368886
863	0.01989333702
864	0.01989307614
865	0.0198928252
866	0.01989243701
867	0.01989204964
868	0.01989162673
869	0.01989139305
870	0.01989111996
871	0.01989087667
872	0.0198906799
873	0.01989042342
874	0.01989013793
875	0.01988982129
876	0.01988947907
877	0.01988898866
878	0.01988874795
879	0.01988845888
880	0.01988817067
881	0.01988799615
882	0.01988782756
883	0.01988747162
884	0.01988721957
885	0.01988689167
886	0.01988657118
887	0.01988628627
888	0.01988580538
889	0.0198856192
890	0.01988539188
891	0.01988519108
892	0.01988491433
893	0.01988467963
894	0.01988440791
895	0.01988418254
896	0.01988398276
897	0.01988376353
898	0.0198835602
899	0.01988336646
900	0.01988310292
901	0.0198828558
902	0.0198825856
903	0.01988236292
904	0.01988217205
905	0.01988196201
906	0.01988164298
907	0.01988143075
908	0.01988122565
909	0.01988076886
910	0.0198804935
911	0.01988016585
912	0.01987996898
913	0.01987977605
914	0.01987961623
915	0.01987938192
916	0.01987909579
917	0.01987869761
918	0.01987847769
919	0.01987820758
920	0.01987794868
921	0.01987765029
922	0.01987738054
923	0.01987706798
924	0.01987680687
925	0.0198765737
926	0.01987628425
927	0.01987606962
928	0.01987566509
929	0.01987549533
930	0.01987533934
931	0.01987514147
932	0.01987479242
933	0.01987455269
934	0.01987414579
935	0.01987386969
936	0.01987369973
937	0.01987343212
938	0.01987320815
939	0.019872978
940	0.01987252311
941	0.0198723405
942	0.01987212638
943	0.01987194276
944	0.0198717338
945	0.01987135735
946	0.0198709446
947	0.01987070224
948	0.01987052776
949	0.01987021001
950	0.01986995146
951	0.01986975543
952	0.01986957689
953	0.01986942534
954	0.01986917621
955	0.01986874977
956	0.01986856307
957	0.0198683105
958	0.01986800209
959	0.01986774334
960	0.01986738642
961	0.01986721757
962	0.01986701389
963	0.01986664473
964	0.01986625757
965	0.01986586751
966	0.01986571424
967	0.01986537941
968	0.01986517738
969	0.01986486645
970	0.0198647043
971	0.01986441938
972	0.01986415469
973	0.01986394659
974	0.01986378779
975	0.01986358616
976	0.01986326496
977	0.01986301068
978	0.01986280057
979	0.01986256596
980	0.01986239842
981	0.01986217878
982	0.01986200787
983	0.01986168631
984	0.01986142336
985	0.0198611031
986	0.01986081326
987	0.01986064351
988	0.0198604501
989	0.01986023392
990	0.01985985724
991	0.01985950421
992	0.0198593619
993	0.01985907293
994	0.01985872228
995	0.0198582904
996	0.01985806362
997	0.01985775223
998	0.01985753625
999	0.01985726753
